Camden,Theft and Handling,Other Theft,223,254,292,118,146,66,62,85,97,158,249,236,260,292,346,369,280,267,375,406,416,390,354,413
Camden,Theft and Handling,Theft From M/V,45,68,50,29,31,19,31,40,18,44,45,36,61,55,77,36,46,44,33,57,64,65,45,48
Camden,Theft and Handling,Theft From Shops,106,111,116,91,107,61,71,98,107,121,100,106,122,75,102,95,90,91,105,117,146,156,84,100
Camden,Theft and Handling,Theft Person,119,127,150,135,123,80,54,93,122,152,115,145,141,122,228,212,177,156,195,267,256,270,266,280
Camden,Theft and Handling,Theft/Taking of M/V,9,9,6,6,0,4,9,5,6,11,9,8,8,17,11,15,6,9,9,5,13,14,14,12
Camden,Theft and Handling,Theft/Taking of Pedal Cycles,93,75,83,70,45,32,37,47,61,60,57,62,60,59,57,61,33,45,33,58,75,68,76,88
Camden,Violence Against the Person,Assault with Injury,60,45,51,32,29,27,23,35,30,37,75,47,57,52,60,58,55,43,60,59,72,47,73,44
Camden,Violence Against the Person,Common Assault,92,75,95,65,58,39,48,61,77,71,91,79,91,78,79,93,94,84,103,130,102,93,79,97
Camden,Violence Against the Person,Harassment,106,86,122,93,71,65,75,93,96,106,108,137,107,134,120,112,132,94,105,100,110,109,117,135
Camden,Violence Against the Person,Offensive Weapon,4,8,5,7,8,2,3,2,4,5,4,2,6,6,7,4,5,10,5,5,9,4,4,6
Camden,Violence Against the Person,Other Violence,2,1,2,3,7,9,2,10,,4,7,4,6,7,15,16,8,16,9,15,17,11,14,10
Camden,Violence Against the Person,Wounding/GBH,26,20,19,16,13,14,9,11,10,16,25,34,27,25,27,24,21,30,23,35,38,16,34,28
Croydon,Burglary,Burglary - Business and Community,43,39,52,40,34,30,42,38,42,50,49,46,54,42,41,55,24,40,59,60,37,74,73,66
Croydon,Burglary,Burglary - Residential,14,5,12,10,7,8,4,5,3,6,10,12,4,10,6,13,5,4,3,4,4,7,3,5
Croydon,Criminal Damage,Arson,2,5,3,0,1,0,2,4,6,3,5,1,1,2,1,1,6,2,2,1,4,5,,3
Croydon,Criminal Damage,Criminal Damage To M/V,23,23,17,10,18,21,11,18,13,15,9,18,15,18,12,25,20,16,10,19,15,18,12,21
Croydon,Criminal Damage,Criminal Damage To Other Bldg,5,19,15,8,7,10,7,13,11,5,13,7,12,11,9,11,11,14,14,5,12,9,6,17
Croydon,Criminal Damage,Criminal Damage To a Dwelling,8,11,9,5,6,7,8,9,7,3,10,10,11,8,8,9,7,10,8,6,10,6,7,7
Croydon,Criminal Damage,Other Criminal Damage,34,22,29,21,35,28,28,32,20,34,33,42,36,24,50,44,26,28,32,35,41,27,41,34
Croydon,Drugs,Drug Trafficking,2,2,3,2,2,1,2,3,2,,1,1,1,1,2,1,5,4,4,2,2,3,4,
Croydon,Drugs,Other Drug Offences,2,0,0,0,1,0,2,,1,,,,2,,1,,,,,,,,,
Croydon,Drugs,Possession Of Drugs,46,49,37,70,31,37,44,48,51,41,33,32,49,35,46,41,51,57,52,48,42,49,36,39
Croydon,Fraud or Forgery,Other Fraud & Forgery,2,2,0,1,2,2,0,3,2,2,1,1,1,3,2,,,1,2,,,1,1,2
Croydon,Other Notifiable Offences,Going Equipped,1,3,0,0,1,0,0,1,,1,1,,,,,,1,,,,,1,,
Croydon,Other Notifiable Offences,Other Notifiable,18,14,10,12,9,11,7,16,14,14,13,7,11,9,11,22,10,15,13,21,8,17,10,13
Croydon,Robbery,Business Property,11,5,12,8,7,9,3,11,7,5,9,6,6,12,12,6,9,10,7,6,9,14,17,10
Croydon,Robbery,Personal Property,23,20,26,23,30,28,16,16,16,19,24,13,24,23,24,20,16,16,17,24,36,27,47,45
Croydon,Sexual Offences,Other Sexual,12,9,12,15,5,10,5,16,10,13,13,14,9,11,29,13,11,11,15,11,14,23,24,14
Croydon,Sexual Offences,Rape,6,6,6,18,2,7,5,11,2,2,4,4,8,5,3,6,2,3,7,2,2,5,5,9
Croydon,Theft and Handling,Handling Stolen Goods,1,2,0,1,1,1,2,2,2,1,1,,,,,2,1,1,,,2,1,,1
Croydon,Theft and Handling,M/V Interference & Tampering,6,5,6,4,7,8,7,3,2,4,8,8,7,7,4,5,5,9,2,5,6,3,2,3
Croydon,Theft and Handling,Other Theft,94,113,112,90,94,55,90,64,116,120,154,162,145,148,103,140,113,97,118,118,124,163,123,133
Croydon,Theft and Handling,Theft From M/V,31,36,61,42,34,34,34,23,19,10,31,27,34,27,34,29,27,21,27,16,18,26,34,39
Croydon,Theft and Handling,Theft From Shops,117,99,128,100,111,108,105,110,118,107,108,124,110,95,113,102,99,106,99,125,143,169,152,148
Croydon,Theft and Handling,Theft Person,9,21,24,22,17,5,9,9,19,31,19,37,27,24,40,34,38,41,27,41,27,31,34,31
Croydon,Theft and Handling,Theft/Taking of M/V,22,14,23,17,19,15,12,19,17,11,23,18,18,13,24,29,21,26,11,19,21,14,13,21
Croydon,Theft and Handling,Theft/Taking of Pedal Cycles,12,12,20,9,7,6,6,6,7,6,3,9,4,8,6,2,5,3,3,9,4,11,12,9
Croydon,Violence Against the Person,Assault with Injury,49,58,42,30,31,37,26,48,48,52,41,44,53,38,57,54,40,61,45,59,60,51,66,65
Croydon,Violence Against the Person,Common Assault,83,59,78,64,65,42,47,57,72,68,89,54,71,75,87,69,64,64,74,87,71,95,83,90
Croydon,Violence Against the Person,Harassment,87,80,101,75,61,73,53,90,96,114,117,94,86,84,103,110,90,80,95,99,100,106,103,94
Croydon,Violence Against the Person,Murder,0,1,0,0,0,0,0,,,,,,,,,1,1,,1,,,,,
Croydon,Violence Against the Person,Offensive Weapon,8,15,8,13,8,4,5,9,14,10,5,11,11,5,5,4,17,10,8,9,12,4,7,6
Croydon,Violence Against the Person,Other Violence,11,13,6,7,3,6,6,7,4,9,22,11,4,6,13,10,8,13,18,11,12,15,19,17
Croydon,Violence Against the Person,Wounding/GBH,21,29,24,20,13,15,19,24,18,18,28,23,25,23,29,31,23,24,28,33,14,25,22,27
Ealing,Burglary,Burglary - Business and Community,42,42,39,35,28,63,75,59,44,31,38,33,36,46,45,45,47,42,38,45,33,39,37,36
Ealing,Burglary,Burglary - Residential,9,11,7,9,6,10,5,4,3,10,4,4,6,3,8,8,5,11,7,8,7,7,1,8
Ealing,Criminal Damage,Arson,2,4,3,1,0,1,1,4,1,1,1,1,1,1,1,2,,1,,,2,,2,1
Ealing,Criminal Damage,Criminal Damage To M/V,17,13,13,12,14,12,10,16,21,14,17,14,13,17,13,18,9,13,18,16,23,10,17,18
Ealing,Criminal Damage,Criminal Damage To Other Bldg,7,7,12,4,8,4,14,5,12,18,13,7,6,4,15,9,9,15,7,8,9,6,8,11
Ealing,Criminal Damage,Criminal Damage To a Dwelling,4,6,4,1,4,5,1,4,3,3,7,5,2,2,8,4,1,5,7,3,4,9,3,5
Ealing,Criminal Damage,Other Criminal Damage,30,27,32,12,27,12,30,33,26,33,39,27,19,44,31,36,25,35,31,32,29,26,22,24
Ealing,Drugs,Drug Trafficking,4,8,3,4,2,3,5,3,3,,7,,4,3,,2,3,4,2,2,1,3,1,1
Ealing,Drugs,Other Drug Offences,2,0,0,1,1,2,2,1,,,,,,,,,,,,,,,,
Ealing,Drugs,Possession Of Drugs,23,27,29,43,29,36,21,40,26,17,31,21,28,31,42,37,18,33,25,35,29,22,24,23
Ealing,Fraud or Forgery,Other Fraud & Forgery,2,1,1,1,1,1,2,1,2,3,2,2,,1,1,1,3,2,1,,1,2,1,3
Ealing,Other Notifiable Offences,Going Equipped,0,1,0,1,0,0,0,1,2,,,1,,1,,,,,,,1,,,
Ealing,Other Notifiable Offences,Other Notifiable,13,13,3,13,9,13,7,12,9,18,15,14,8,14,14,12,11,10,12,11,7,12,13,8
Ealing,Robbery,Business Property,9,3,9,7,7,5,4,4,1,5,6,3,6,5,7,3,8,6,3,6,8,13,11,3
Ealing,Robbery,Personal Property,25,28,35,30,19,12,10,11,16,22,22,15,18,22,21,29,17,21,17,20,18,24,25,27
Ealing,Sexual Offences,Other Sexual,8,13,7,16,16,10,3,10,8,15,15,17,16,18,29,18,17,12,9,25,17,15,17,19
Ealing,Sexual Offences,Rape,1,4,3,6,3,4,2,5,,4,1,5,2,,7,4,3,6,4,2,3,2,3,7
Ealing,Theft and Handling,Handling Stolen Goods,1,1,2,0,2,2,0,1,2,2,,,1,1,,1,,2,1,1,,1,,
Ealing,Theft and Handling,M/V Interference & Tampering,7,9,8,5,3,4,3,9,9,6,4,3,8,7,5,13,7,15,3,8,9,7,13,13
Ealing,Theft and Handling,Other Theft,124,167,151,111,88,83,82,104,116,118,147,119,109,128,146,140,117,106,105,151,123,139,139,142
Ealing,Theft and Handling,Theft From M/V,55,75,66,47,30,43,48,56,61,57,57,42,62,65,73,78,53,70,75,62,58,81,61,74
Ealing,Theft and Handling,Theft From Shops,114,118,119,96,76,66,53,70,73,71,87,99,80,94,87,72,48,88,83,74,91,97,110,97
Ealing,Theft and Handling,Theft Person,23,27,36,24,33,23,18,23,26,29,36,34,20,34,55,51,43,37,48,54,42,43,39,46
Ealing,Theft and Handling,Theft/Taking of M/V,22,28,16,10,22,14,11,15,13,16,21,19,25,27,13,22,22,17,11,11,22,22,22,23
Ealing,Theft and Handling,Theft/Taking of Pedal Cycles,25,52,57,27,18,9,16,18,16,23,30,32,24,17,25,13,16,13,14,14,14,18,11,16
Ealing,Violence Against the Person,Assault with Injury,40,47,45,41,30,22,24,24,46,42,50,52,47,51,42,52,36,50,48,54,45,55,45,60
Ealing,Violence Against the Person,Common Assault,79,98,96,83,53,52,55,53,69,76,97,97,93,77,95,78,69,72,66,90,78,94,96,83
Ealing,Violence Against the Person,Harassment,93,122,92,71,98,60,58,96,99,100,120,133,81,104,99,101,110,93,109,90,96,119,74,114
Ealing,Violence Against the Person,Murder,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1
Ealing,Violence Against the Person,Offensive Weapon,6,2,4,7,7,9,3,4,6,6,3,2,4,8,3,9,4,6,5,8,4,1,3,2
Ealing,Violence Against the Person,Other Violence,10,4,7,7,4,4,5,10,6,9,17,7,5,8,8,10,7,8,9,13,10,8,20,13
Ealing,Violence Against the Person,Wounding/GBH,26,26,21,16,19,9,8,9,17,28,25,17,15,27,24,27,17,21,23,20,27,31,21,22
Enfield,Burglary,Burglary - Business and Community,23,20,20,35,36,47,35,43,31,43,55,42,31,35,40,36,44,63,38,58,56,58,42,35
Enfield,Burglary,Burglary - Residential,5,6,11,8,7,7,12,10,4,11,5,6,6,2,1,2,3,5,10,4,8,6,4,2
Enfield,Criminal Damage,Arson,3,0,4,6,1,1,4,2,4,1,1,4,1,2,2,2,2,3,1,,1,4,4,6
Enfield,Criminal Damage,Criminal Damage To M/V,15,8,11,13,13,12,7,10,14,12,8,10,9,19,12,19,8,17,13,12,18,15,9,11
Enfield,Criminal Damage,Criminal Damage To Other Bldg,4,8,12,8,4,6,1,4,10,10,7,3,4,14,13,7,10,10,4,5,5,7,5,15
Enfield,Criminal Damage,Criminal Damage To a Dwelling,8,1,6,3,5,4,9,2,5,9,4,4,2,7,7,6,4,1,5,8,5,3,3,5
Enfield,Criminal Damage,Other Criminal Damage,17,18,18,15,26,16,24,18,17,35,35,29,24,33,21,28,21,28,27,34,35,24,30,25
Enfield,Drugs,Drug Trafficking,0,1,0,2,0,2,0,,1,,,1,2,1,2,,1,,4,1,1,2,3,5
Enfield,Drugs,Other Drug Offences,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,
Enfield,Drugs,Possession Of Drugs,17,25,21,19,7,15,7,17,20,22,27,19,20,12,18,17,11,22,24,32,20,22,25,26
Enfield,Fraud or Forgery,Other Fraud & Forgery,0,0,0,0,1,1,1,3,,,1,,,1,,,1,2,,2,1,,2,3
Enfield,Other Notifiable Offences,Going Equipped,0,0,0,0,0,0,0,1,,,,,,1,1,,,,,1,,,,
Enfield,Other Notifiable Offences,Other Notifiable,7,13,12,9,5,6,5,15,10,6,14,12,6,13,13,7,12,11,9,8,5,7,14,7
Enfield,Robbery,Business Property,2,4,5,2,3,8,2,11,9,4,4,4,8,3,3,3,3,13,3,10,6,4,5,4
Enfield,Robbery,Personal Property,21,33,27,42,22,22,10,24,34,25,33,23,32,36,22,14,35,26,37,41,32,40,29,31
Enfield,Sexual Offences,Other Sexual,6,10,15,11,13,3,14,19,14,22,19,13,7,19,26,15,13,8,11,9,12,23,15,17
Enfield,Sexual Offences,Rape,2,3,7,0,5,1,0,5,3,3,5,4,7,4,7,6,4,4,3,6,5,4,4,2
Enfield,Theft and Handling,Handling Stolen Goods,0,2,0,1,0,1,0,,,,,,,1,1,3,,,,2,,,2,
Enfield,Theft and Handling,M/V Interference & Tampering,15,20,7,13,5,4,11,11,9,6,16,6,15,9,11,18,5,19,20,13,17,7,11,10
Enfield,Theft and Handling,Other Theft,121,146,123,102,114,91,98,106,126,133,130,98,119,113,120,125,152,144,117,125,125,122,135,139
Enfield,Theft and Handling,Theft From M/V,48,106,84,77,47,28,40,40,31,43,57,52,77,56,55,77,60,67,62,52,46,69,47,67
Enfield,Theft and Handling,Theft From Shops,89,93,96,72,63,69,64,76,70,83,78,66,98,69,64,90,56,69,100,107,77,113,91,80
Enfield,Theft and Handling,Theft Person,27,21,37,47,53,18,17,43,29,38,42,40,33,31,40,35,56,39,44,56,47,32,52,49
Enfield,Theft and Handling,Theft/Taking of M/V,16,24,35,27,15,24,22,32,31,27,23,21,16,20,25,26,32,37,24,24,24,18,25,18
Enfield,Theft and Handling,Theft/Taking of Pedal Cycles,17,18,6,7,4,3,4,6,8,5,16,11,9,12,10,8,5,9,4,7,6,3,7,10
Enfield,Violence Against the Person,Assault with Injury,30,33,41,33,37,29,29,42,41,50,58,48,32,47,46,52,53,41,38,37,45,75,47,44
Enfield,Violence Against the Person,Common Assault,58,53,80,58,51,36,29,48,48,66,68,64,53,60,64,75,55,67,63,79,55,72,65,67
Enfield,Violence Against the Person,Harassment,79,74,87,66,59,35,41,95,72,88,92,69,68,62,64,88,79,79,61,100,83,95,82,92
Enfield,Violence Against the Person,Offensive Weapon,2,5,5,4,3,4,0,2,5,7,7,5,1,2,3,9,4,3,12,12,4,7,8,8
Enfield,Violence Against the Person,Other Violence,3,6,5,6,2,3,3,9,9,9,12,9,12,7,13,9,7,8,8,13,12,9,8,21
Enfield,Violence Against the Person,Wounding/GBH,17,13,21,19,17,12,8,9,17,22,26,22,16,30,17,17,21,25,20,17,26,22,16,16
Greenwich,Burglary,Burglary - Business and Community,27,20,28,35,25,22,18,29,35,33,23,31,27,28,30,43,33,49,43,37,36,40,52,38
Greenwich,Burglary,Burglary - Residential,3,9,2,8,6,6,5,11,10,5,5,8,6,6,8,14,9,5,6,6,4,8,10,4
Greenwich,Criminal Damage,Arson,2,0,4,0,2,1,0,1,9,5,2,1,2,5,2,2,5,3,2,5,5,4,5,
Greenwich,Criminal Damage,Criminal Damage To M/V,17,22,8,9,11,5,11,7,6,26,11,10,13,15,14,12,13,9,13,5,10,13,15,8
Greenwich,Criminal Damage,Criminal Damage To Other Bldg,7,7,13,8,10,3,6,6,9,15,17,16,8,8,6,6,9,5,6,10,11,17,11,12
Greenwich,Criminal Damage,Criminal Damage To a Dwelling,4,3,3,6,1,2,3,4,4,2,3,3,7,5,6,1,13,5,3,4,5,3,8,2
Greenwich,Criminal Damage,Other Criminal Damage,17,25,20,12,15,19,16,25,30,28,23,26,23,28,29,23,23,21,20,39,36,21,19,28
Greenwich,Drugs,Drug Trafficking,1,1,1,2,0,1,0,1,2,,2,2,2,1,3,5,1,1,8,2,,3,,1
Greenwich,Drugs,Other Drug Offences,0,0,0,0,0,0,0,,,,,,,1,,,,,,,,,,
Greenwich,Drugs,Possession Of Drugs,27,18,27,32,33,24,24,33,41,34,31,25,34,19,26,26,26,27,21,38,23,30,35,31
Greenwich,Fraud or Forgery,Other Fraud & Forgery,1,1,1,0,1,2,1,5,2,4,1,2,1,3,,1,1,2,2,,4,1,1,1
Greenwich,Other Notifiable Offences,Going Equipped,0,0,0,0,0,0,0,1,1,,,,,,,,,,,1,,,1,
Greenwich,Other Notifiable Offences,Other Notifiable,8,9,20,14,6,7,14,12,10,8,19,16,8,12,5,13,10,11,14,10,13,11,9,9
Greenwich,Robbery,Business Property,12,6,9,13,9,3,11,6,,9,4,4,6,4,6,10,9,9,4,4,8,3,12,5
Greenwich,Robbery,Personal Property,22,25,12,23,13,6,11,17,17,15,13,10,13,14,17,15,35,23,18,19,17,25,20,27
Greenwich,Sexual Offences,Other Sexual,12,5,9,10,1,4,9,9,9,17,14,20,11,18,14,18,24,18,16,15,15,19,12,20
Greenwich,Sexual Offences,Rape,1,2,1,3,0,0,1,5,3,7,4,10,4,3,11,5,6,5,1,7,4,7,4,3
Greenwich,Theft and Handling,Handling Stolen Goods,0,0,0,0,1,0,0,,,,,,,,,,1,1,,1,,,1,
Greenwich,Theft and Handling,M/V Interference & Tampering,5,7,4,3,2,0,3,3,4,5,3,2,6,7,6,2,6,4,3,3,6,10,8,10
Greenwich,Theft and Handling,Other Theft,76,79,91,79,64,57,60,68,61,68,99,91,128,122,118,123,91,110,115,138,103,121,123,119
Greenwich,Theft and Handling,Theft From M/V,18,31,29,26,18,17,13,15,10,29,19,19,38,32,26,22,20,30,25,33,29,17,23,18
Greenwich,Theft and Handling,Theft From Shops,79,123,126,125,114,84,109,102,100,130,109,98,119,96,93,121,76,82,90,89,101,113,127,98
Greenwich,Theft and Handling,Theft Person,9,17,15,17,23,5,5,15,15,12,19,20,22,23,24,26,27,19,34,33,29,30,28,41
Greenwich,Theft and Handling,Theft/Taking of M/V,17,19,15,13,13,22,10,10,23,11,13,11,21,20,25,18,24,17,8,20,15,19,19,28
Greenwich,Theft and Handling,Theft/Taking of Pedal Cycles,42,40,32,15,9,8,12,27,28,35,33,28,24,33,37,27,13,29,31,22,21,29,28,21
Greenwich,Violence Against the Person,Assault with Injury,45,30,47,37,30,12,24,32,37,48,66,53,53,59,41,53,40,41,54,60,65,65,57,66
Greenwich,Violence Against the Person,Common Assault,84,64,71,61,41,30,40,53,44,67,70,66,74,67,68,72,67,59,64,89,65,95,78,68
Greenwich,Violence Against the Person,Harassment,86,77,101,80,69,52,64,83,65,78,78,93,91,97,97,87,70,64,88,94,68,98,87,79
Greenwich,Violence Against the Person,Murder,0,0,0,0,0,0,0,,,,,2,,,,,,,,,,,,
Greenwich,Violence Against the Person,Offensive Weapon,5,4,13,10,11,4,3,14,4,15,10,7,9,7,6,6,11,8,5,5,8,8,9,3
Greenwich,Violence Against the Person,Other Violence,6,6,6,5,6,5,7,4,4,6,7,7,4,5,6,14,10,10,8,10,12,9,4,10
Greenwich,Violence Against the Person,Wounding/GBH,22,16,22,21,14,16,12,12,9,26,16,18,22,14,24,20,24,15,19,25,25,35,22,31
Hackney,Burglary,Burglary - Business and Community,63,59,54,36,29,54,30,37,49,34,40,47,44,59,43,58,50,63,53,50,57,70,57,51
Hackney,Burglary,Burglary - Residential,8,15,13,15,11,8,9,5,11,16,11,10,8,5,4,5,12,10,4,14,4,11,13,7
Hackney,Criminal Damage,Arson,2,1,0,2,1,1,2,1,,2,,1,3,2,1,1,1,1,3,4,,2,1,1
Hackney,Criminal Damage,Criminal Damage To M/V,13,13,6,12,9,3,8,12,10,7,9,7,8,8,12,5,8,18,10,8,6,12,6,7
Hackney,Criminal Damage,Criminal Damage To Other Bldg,11,16,7,13,15,7,9,16,6,15,11,10,12,7,10,9,13,14,11,19,8,10,11,7
Hackney,Criminal Damage,Criminal Damage To a Dwelling,3,6,2,6,3,3,8,3,1,3,5,1,3,1,4,4,8,9,3,2,8,5,4,1
Hackney,Criminal Damage,Other Criminal Damage,27,21,26,28,28,26,35,23,24,26,33,20,31,33,35,25,21,23,26,30,24,43,28,25
Hackney,Drugs,Drug Trafficking,1,1,1,4,1,1,2,3,1,1,,1,1,,1,,,4,1,4,2,2,3,3
Hackney,Drugs,Other Drug Offences,0,0,0,0,0,0,0,,,,,1,,,,,,1,1,2,,,,
Hackney,Drugs,Possession Of Drugs,23,18,18,26,16,21,23,28,28,24,16,25,24,17,31,27,29,29,30,22,25,30,31,23
Hackney,Fraud or Forgery,Other Fraud & Forgery,1,0,2,1,1,2,0,1,3,2,1,,1,,1,1,,,,2,1,1,1,
Hackney,Other Notifiable Offences,Going Equipped,0,3,0,0,1,1,0,3,,,,,,,,,2,,,,,,,
Hackney,Other Notifiable Offences,Other Notifiable,12,2,8,7,3,6,8,4,2,4,9,10,4,9,21,8,7,9,3,12,9,11,5,8
Hackney,Robbery,Business Property,12,18,10,18,11,3,3,4,8,12,8,17,12,16,5,7,4,6,5,11,4,4,4,8
Hackney,Robbery,Personal Property,46,53,49,48,39,16,24,26,35,30,36,41,48,48,50,49,51,44,48,48,54,59,38,42
Hackney,Sexual Offences,Other Sexual,20,15,13,18,7,12,10,14,12,12,22,19,19,25,39,26,14,14,25,19,24,24,23,15
Hackney,Sexual Offences,Rape,0,1,1,6,2,2,0,1,3,2,6,10,3,8,3,4,3,6,2,5,,2,4,5
Hackney,Theft and Handling,Handling Stolen Goods,2,2,1,1,0,1,2,,,,1,1,,2,,1,,1,,2,1,2,1,2
Hackney,Theft and Handling,M/V Interference & Tampering,6,5,8,10,3,3,1,3,3,4,2,,6,1,3,11,7,3,4,7,4,4,5,3
Hackney,Theft and Handling,Other Theft,145,171,117,72,66,60,52,52,76,84,114,124,162,177,192,187,116,143,153,171,142,134,157,162
Hackney,Theft and Handling,Theft From M/V,33,55,39,34,30,26,27,26,18,22,33,32,33,39,47,43,35,39,26,26,37,24,31,27
Hackney,Theft and Handling,Theft From Shops,92,79,79,72,61,35,29,41,46,57,45,98,97,74,107,78,94,98,77,77,66,69,56,64
Hackney,Theft and Handling,Theft Person,101,97,88,88,96,73,49,78,63,84,74,74,100,142,194,153,121,128,87,145,113,158,106,141
Hackney,Theft and Handling,Theft/Taking of M/V,11,16,10,8,18,21,12,6,7,12,7,9,10,14,12,12,10,15,9,23,11,16,16,21
Hackney,Theft and Handling,Theft/Taking of Pedal Cycles,131,123,110,60,37,23,32,44,49,52,53,63,62,71,78,63,28,45,28,42,50,52,75,53
Hackney,Violence Against the Person,Assault with Injury,50,49,48,35,26,27,23,26,38,51,45,48,41,57,80,55,37,38,41,59,50,48,38,58
Hackney,Violence Against the Person,Common Assault,76,92,79,73,61,48,34,59,74,88,75,89,75,79,107,79,104,66,64,66,66,75,77,78
Hackney,Violence Against the Person,Harassment,85,109,85,67,68,61,46,70,75,92,92,108,82,94,95,129,89,95,87,76,77,96,99,107
Hackney,Violence Against the Person,Murder,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
Hackney,Violence Against the Person,Offensive Weapon,9,10,16,11,7,7,7,4,6,16,6,8,7,5,8,4,3,8,5,7,6,5,7,6
Hackney,Violence Against the Person,Other Violence,11,4,22,11,11,2,5,9,6,8,3,8,6,3,13,19,4,9,16,19,7,11,14,15
Hackney,Violence Against the Person,Wounding/GBH,30,31,19,15,19,10,4,11,23,23,21,27,31,26,25,24,31,21,21,20,17,20,18,28
Hammersmith and Fulham,Burglary,Burglary - Business and Community,31,28,42,28,28,31,24,26,25,18,25,22,21,23,33,33,35,33,29,27,25,32,39,45
Hammersmith and Fulham,Burglary,Burglary - Residential,6,7,8,10,8,3,6,16,9,6,9,6,2,6,5,6,7,6,11,6,4,7,4,7
Hammersmith and Fulham,Criminal Damage,Arson,0,2,3,3,2,2,0,,,1,2,,,2,,3,2,,3,1,2,3,1,4
Hammersmith and Fulham,Criminal Damage,Criminal Damage To M/V,2,7,9,5,4,5,7,7,11,5,12,11,8,13,7,5,6,6,4,10,9,7,7,8
Hammersmith and Fulham,Criminal Damage,Criminal Damage To Other Bldg,9,6,6,7,5,6,5,4,4,5,13,17,5,8,9,3,6,2,9,3,6,10,7,6
Hammersmith and Fulham,Criminal Damage,Criminal Damage To a Dwelling,5,3,2,2,2,1,4,2,3,2,4,6,3,2,4,7,1,3,4,2,2,6,1,5
Hammersmith and Fulham,Criminal Damage,Other Criminal Damage,18,18,14,15,18,17,14,18,18,26,24,27,17,30,17,18,14,20,20,25,20,15,32,11
Hammersmith and Fulham,Drugs,Drug Trafficking,1,0,0,1,1,1,1,,,,1,2,1,,1,1,,,,1,2,,,6
Hammersmith and Fulham,Drugs,Other Drug Offences,0,0,0,0,0,0,0,,1,,,,1,,,,,,1,,,,,
Hammersmith and Fulham,Drugs,Possession Of Drugs,16,10,24,20,21,20,29,23,25,19,18,21,17,25,15,31,18,12,13,15,24,22,7,13
Hammersmith and Fulham,Fraud or Forgery,Other Fraud & Forgery,2,2,0,0,0,0,4,3,,,2,,1,,,2,,,,,3,2,,1
Hammersmith and Fulham,Other Notifiable Offences,Going Equipped,0,3,2,1,1,0,2,1,1,1,,,,,,2,,2,1,,,,2,1
Hammersmith and Fulham,Other Notifiable Offences,Other Notifiable,9,8,14,16,11,6,3,8,5,8,13,13,14,12,13,10,11,5,9,10,12,8,11,6
Hammersmith and Fulham,Robbery,Business Property,7,4,3,3,3,4,1,2,3,4,6,6,1,1,4,,9,3,6,6,4,4,4,10
Hammersmith and Fulham,Robbery,Personal Property,20,18,24,20,14,7,11,10,10,10,16,11,21,13,12,22,14,13,18,11,16,22,11,21
Hammersmith and Fulham,Sexual Offences,Other Sexual,9,9,10,5,9,1,2,10,7,8,11,8,15,9,13,19,14,12,8,11,20,16,21,12
Hammersmith and Fulham,Sexual Offences,Rape,1,2,5,1,4,2,2,2,4,6,4,6,1,2,5,4,1,1,2,5,4,4,3,4
Hammersmith and Fulham,Theft and Handling,Handling Stolen Goods,0,0,1,0,0,0,1,1,,1,,,,,,2,2,,,1,,,,1
Hammersmith and Fulham,Theft and Handling,M/V Interference & Tampering,0,1,3,5,0,2,2,,3,6,5,2,4,4,6,4,4,3,1,5,4,6,7,1
Hammersmith and Fulham,Theft and Handling,Other Theft,107,92,112,46,79,38,35,43,71,94,124,117,117,126,139,153,121,124,134,136,120,142,128,177
Hammersmith and Fulham,Theft and Handling,Theft From M/V,20,27,35,20,19,11,23,18,21,26,36,22,30,33,30,28,27,31,28,39,43,32,43,38
Hammersmith and Fulham,Theft and Handling,Theft From Shops,128,103,94,83,80,54,51,69,63,95,104,99,80,69,99,82,76,79,87,84,100,96,111,71
Hammersmith and Fulham,Theft and Handling,Theft Person,34,24,44,16,39,10,20,13,30,54,39,32,31,50,69,63,45,34,66,56,55,48,53,46
Hammersmith and Fulham,Theft and Handling,Theft/Taking of M/V,4,14,11,8,6,10,7,9,8,10,9,9,9,4,7,16,12,10,4,15,7,13,15,14
Hammersmith and Fulham,Theft and Handling,Theft/Taking of Pedal Cycles,38,56,78,34,38,15,18,26,37,63,64,67,51,89,73,63,29,41,26,39,37,54,43,53
Hammersmith and Fulham,Violence Against the Person,Assault with Injury,29,29,24,19,32,15,19,28,36,21,37,27,30,39,45,40,36,43,37,29,41,35,50,37
Hammersmith and Fulham,Violence Against the Person,Common Assault,57,58,47,37,45,32,29,41,28,45,57,69,53,56,51,63,46,52,66,70,67,70,61,64
Hammersmith and Fulham,Violence Against the Person,Harassment,63,72,93,53,58,48,51,51,52,76,65,63,70,74,86,102,77,66,71,84,72,70,66,78
Hammersmith and Fulham,Violence Against the Person,Offensive Weapon,1,4,4,7,5,3,3,3,4,1,3,9,4,4,5,3,2,,1,2,4,3,6,1
Hammersmith and Fulham,Violence Against the Person,Other Violence,4,0,3,3,0,4,3,7,4,4,3,4,7,2,5,7,7,7,5,7,1,5,5,8
Hammersmith and Fulham,Violence Against the Person,Wounding/GBH,17,14,13,11,14,11,6,11,12,11,14,14,11,17,17,12,12,13,19,11,16,16,21,18
